title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable atmosChem.emic4h10.tavg-u-hxy-u.mon.GLB (AERmon.emic4h10),313,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/313,mon atmosChem do-not-produce,emic4h10_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_butane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of butane (C4H10) into the atmosphere,longitude latitude time,mon,total emission rate of C4H10,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.emic3h8.tavg-u-hxy-u.mon.GLB (AERmon.emic3h8),312,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/312,mon atmosChem approved_UKESM,emic3h8_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_propane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of propane (C3H8) into the atmosphere,longitude latitude time,mon,total emission rate of C3H8,atmosChem,,,GLB,kg m-2 s-1,New,,,m01s50i161[lbproc=128],m01s50i161[lbproc=128],,kg m-2 s-1
Variable atmosChem.emic3h6.tavg-u-hxy-u.mon.GLB (AERmon.emic3h6),311,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/311,mon atmosChem do-not-produce,emic3h6_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_propene_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of propene (C3H6) into the atmosphere,longitude latitude time,mon,total emission rate of C3H6,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.emic2h6.tavg-u-hxy-u.mon.GLB (AERmon.emic2h6),310,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/310,mon atmosChem approved_UKESM,emic2h6_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ethane_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of ethane (C2H6) into the atmosphere,longitude latitude time,mon,total emission rate of C2H6,atmosChem,,,GLB,kg m-2 s-1,New,,,m01s50i160[lbproc=128],m01s50i160[lbproc=128],,kg m-2 s-1
Variable atmosChem.emic2h5oh.tavg-u-hxy-u.mon.GLB (AERmon.emic2h5oh),309,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/309,mon atmosChem do-not-produce,emic2h5oh_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ethanol_due_to_emission,Not present,area: areacella,area: time: mean,This is the total emission rate of ethanol (C2H5OH) into the atmosphere,longitude latitude time,mon,total emission rate of C2H5OH,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.emic2h4.tavg-u-hxy-u.mon.GLB (AERmon.emic2h4),308,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/308,mon atmosChem do-not-produce,emic2h4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_ethene_due_to_emission,Not present,area: areacella,area: time: mean,Total emission rate of ethene (C2H4) into the atmosphere,longitude latitude time,mon,total emission rate of C2H4,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.emiavnox.tavg-al-hxy-u.mon.GLB (AERmon.emiavnox),296,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/296,mon atmosChem approved_UKESM,emiavnox_tavg-al-hxy-u,tendency_of_atmosphere_mole_concentration_of_nox_expressed_as_nitrogen,Not present,area: areacella,area: time: mean,Emission rate of NOx from aircraft,longitude latitude alevel time,mon,Emission rate of NOx from aviation,atmosChem,,,GLB,mol m-2 s-1,New,,,m01s50i172[lbproc=128] * MOLECULAR_MASS_OF_NITROGEN / MOLECULAR_MASS_OF_NO,m01s50i172[lbproc=128] * MOLECULAR_MASS_OF_NITROGEN / MOLECULAR_MASS_OF_NO,,kg m-2 s-1
Variable atmosChem.emiach4.tavg-u-hxy-u.mon.GLB (AERmon.emiach4),292,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/292,mon atmosChem do-not-produce,emiach4_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_methane_due_to_emission,Not present,area: areacella,area: time: mean,Anthropogenic emission rate of methane (CH4) into the atmosphere,longitude latitude time,mon,anthropogenic emission rate of CH4,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.e90inst.tpt-al-hxy-u.mon.GLB (AERmon.e90inst),291,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/291,mon atmosChem do-not-produce,e90inst_tpt-al-hxy-u,mole_fraction_of_artificial_tracer_with_fixed_lifetime_in_air,Not present,area: areacella,area: mean time: point,Mole fraction of an artificial tracer with a 90-day lifetime (e90),longitude latitude alevel time1,mon,Artificial tracer with 90 day lifetime,atmosChem,,"Note that this variable is an instantaneous field, sampled on the first day of each month, and not time-meaned over the month",GLB,mol mol-1,New,,,,,,
Variable atmosChem.drynoy.tavg-u-hxy-u.mon.GLB (AERmon.drynoy),285,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/285,question mon aerosol CMIP6 UKESM1 approved,drynoy_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_noy_expressed_as_nitrogen_due_to_dry_deposition,"""comment"" was ""NOy is the sum of all simulated oxidized nitrogen species out of NO, NO2, HNO3, HNO4, NO3 aerosol, NO3(radical), N2O5, PAN, other organic nitrates. Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition."";",area: areacella,area: time: mean,Dry Deposition Rate of NOy,longitude latitude time,mon,Dry Deposition Rate of NOy,atmosChem,,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet( MOLECULAR_MASS_OF_NITROGEN, m01s50i242[lbproc=128], sumlev='True', areadiv='True')","achem_emdrywet( MOLECULAR_MASS_OF_NITROGEN, m01s50i242[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable atmosChem.drynh4.tavg-u-hxy-u.mon.GLB (AERmon.drynh4),283,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/283,mon aerosol CMIP6 do-not-produce UKESM2,drynh4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition"";",area: areacella,area: time: mean,Dry Deposition Rate of NH4,longitude latitude time,mon,Dry Deposition Rate of NH4,atmosChem,,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,,,"achem_emdrywet( MOLECULAR_MASS_OF_NH4, m01s38i584[lbproc=128]+m01s38i585[lbproc=128]+m01s38i586[lbproc=128]+m01s38i587[lbproc=128], sumlev='True', areadiv='True')",g m-2 s-1
Variable atmosChem.drynh3.tavg-u-hxy-u.mon.GLB (AERmon.drynh3),282,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/282,mon aerosol CMIP6 do-not-produce,drynh3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition,"""comment"" was ""dry deposition includes gravitational settling, impact scavenging, and turbulent deposition"";",area: areacella,area: time: mean,Monthly Dry Deposition Rate of NH3 at surface,longitude latitude time,mon,Dry Deposition Rate of NH3,atmosChem,,,GLB,kg m-2 s-1,CMIP6 CMOR variable,,,,,,
Variable atmosChem.dryhno3.tavg-u-hxy-u.mon.GLB (AERmon.dryhno3),281,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/281,mon atmosChem approved_UKESM,dryhno3_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_nitric_acid_due_to_dry_deposition,Not present,area: areacella,area: time: mean,This is the loss of nitric acid (HNO3) from the atmosphere due to dry deposition,longitude latitude time,mon,Dry deposition of HNO3,atmosChem,,,GLB,kg m-2 s-1,New,,,"achem_emdrywet(MOLECULAR_MASS_OF_HNO3, m01s50i174[lbproc=128], sumlev='True', areadiv='True')","achem_emdrywet(MOLECULAR_MASS_OF_HNO3, m01s50i174[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable atmosChem.dryh2.tavg-u-hxy-u.mon.GLB (AERmon.dryh2),280,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/280,mon atmosChem do-not-produce,dryh2_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_molecular_hydrogen_due_to_dry_deposition,Not present,area: areacella,area: time: mean,This is the total loss rate of molecular hydrogen (H2) from the atmosphere via its soil sink due to bacterial consumption.,longitude latitude time,mon,Total loss rate of molecular hydrogen (H2) from the atmosphere via soil sink,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.do3chm.tavg-al-hxy-u.mon.GLB (AERmon.do3chm),277,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/277,mon atmosChem approved_UKESM,do3chm_tavg-al-hxy-u,tendency_of_atmosphere_mole_concentration_of_ozone_due_to_net_chemical_production,Not present,area: areacella,area: time: mean,Net chemical production of ozone in the atmosphere,longitude latitude alevel time,mon,Net Chemistry Tendency of O3,atmosChem,,,GLB,mol m-3 s-1,New,,,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) - (m01s50i011[lbproc=128] + m01s50i012[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) - (m01s50i011[lbproc=128] + m01s50i012[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128])/ m01s50i255[lbproc=128],,mol m-3 s-1
Variable atmosChem.dms.tavg-al-hxy-u.mon.GLB (AERmon.dms),276,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/276,mon atmosChem CMIP6 UKESM1 HadGEM3-GC31 approved,dms_tavg-al-hxy-u,mole_fraction_of_dimethyl_sulfide_in_air,"""modeling_realm"" was ""aerosol"";",area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Dimethyl Sulphide (DMS) Mole Fraction,atmosChem,,,GLB,mol mol-1,CMIP6 CMOR variable,m01s34i071[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_DMS),m01s34i071[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_DMS),m01s34i071[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_DMS),m01s34i071[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_DMS),,mol mol-1
Variable atmosChem.chepno3.tavg-al-hxy-u.mon.GLB (AERmon.chepno3),269,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/269,mon atmosChem do-not-produce,chepno3_tavg-al-hxy-u,tendency_of_atmosphere_mass_content_of_nitrate_dry_aerosol_particles_due_to_net_chemical_production,Not present,area: areacella,area: time: mean,Net chemical production rate of nitrate aerosol in the atmosphere,longitude latitude alevel time,mon,Net chemical production of nitrate aerosol,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.chepnh4.tavg-al-hxy-u.mon.GLB (AERmon.chepnh4),268,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/268,mon atmosChem do-not-produce,chepnh4_tavg-al-hxy-u,tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_net_chemical_production,Not present,area: areacella,area: time: mean,Net chemical production rate of ammonium aerosol in the atmosphere.,longitude latitude alevel time,mon,Net chemical production of ammonium aerosol,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.chegph2oo1d.tavg-al-hxy-u.mon.GLB (AERmon.chegph2oo1d),265,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/265,mon atmosChem approved_UKESM,chegph2oo1d_tavg-al-hxy-u,tendency_of_atmosphere_mole_concentration_of_hydroxyl_radical_due_to_chemical_production_from_atomic_singlet_oxygen_and_water_vapor,Not present,area: areacella,area: time: mean,Primary production rate of the hydroxy (OH) radical via H2O+O1D,longitude latitude alevel time,mon,Primary production of OH (H2O+O1D),atmosChem,,,GLB,mol m-3 s-1,New,,,(2.0 * m01s50i122[lbproc=128] ) / m01s50i255[lbproc=128],(2.0 * m01s50i122[lbproc=128] ) / m01s50i255[lbproc=128],,mol m-3 s-1
Variable atmosChem.ch4losssoil.tavg-u-hxy-u.mon.GLB (AERmon.ch4losssoil),263,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/263,mon atmosChem approved_UKESM,ch4losssoil_tavg-u-hxy-u,surface_downward_mass_flux_of_methane_due_to_soil_biological_consumption,Not present,area: areacella,area: time: mean,Loss rate of methane from the atmosphere due to soil sink,longitude latitude time,mon,loss of methane from the atmosphere due to biological consumption in the soil,atmosChem,,,GLB,kg m-2 s-1,New,,,,"achem_emdrywet(MOLECULAR_MASS_OF_CH4, m01s50i438[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable atmosChem.ch4.tavg-al-hxy-u.mon.GLB (AERmon.ch4),262,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/262,mon aerosol CMIP6 UKESM1 HadGEM3-GC31 approved,ch4_tavg-al-hxy-u,mole_fraction_of_methane_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,Mole Fraction of CH4,atmosChem,,,GLB,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH4) * m01s34i009[lbproc=128],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH4) * m01s34i009[lbproc=128],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH4) * m01s34i009[lbproc=128],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CH4) * m01s34i009[lbproc=128],,mol mol-1
Variable atmosChem.ch3oh.tavg-al-hxy-u.mon.GLB (AERmon.ch3oh),261,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/261,mon atmosChem approved_UKESM,ch3oh_tavg-al-hxy-u,mole_fraction_of_methanol_in_air,Not present,area: areacella,area: time: mean,Mole fraction of methanol (CH3OH) in air,longitude latitude alevel time,mon,CH3OH volume mixing ratio,atmosChem,,,GLB,mol mol-1,New,,,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_METHANOL) * m01s34i090[lbproc=128],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_METHANOL) * m01s34i090[lbproc=128],,mol mol-1
Variable atmosChem.c4h10.tavg-al-hxy-u.mon.GLB (AERmon.c4h10),254,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/254,mon atmosChem do-not-produce,c4h10_tavg-al-hxy-u,mole_fraction_of_butane_in_air,Not present,area: areacella,area: time: mean,Mole fraction of butane (C4H10) in air,longitude latitude alevel time,mon,C4H10 volume mixing ratio,atmosChem,,,GLB,mol mol-1,New,,,,,,
Variable atmosChem.c2h5oh.tavg-al-hxy-u.mon.GLB (AERmon.c2h5oh),250,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/250,mon atmosChem do-not-produce,c2h5oh_tavg-al-hxy-u,mole_fraction_of_ethanol_in_air,Not present,area: areacella,area: time: mean,Mole fraction of ethanol (C2H5OH) in air,longitude latitude alevel time,mon,C2H5OH volume mixing ratio,atmosChem,,,GLB,mol mol-1,New,,,,,,
Variable atmosChem.c2h4.tavg-al-hxy-u.mon.GLB (AERmon.c2h4),249,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/249,mon atmosChem do-not-produce,c2h4_tavg-al-hxy-u,mole_fraction_of_ethene_in_air,Not present,area: areacella,area: time: mean,Mole fraction of ethene (C2H4) in air,longitude latitude alevel time,mon,C2H4 volume mixing ratio,atmosChem,,,GLB,mol mol-1,New,,,,,,
Variable atmosChem.o3ref.tclm-al-hxy-u.fx.GLB (AERfx.o3refClim),231,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/231,fx atmosChem approved_UKESM,o3ref_tclm-al-hxy-u,reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: mean time: mean within years time: mean over years,This is the ozone mole fraction that is used in a diagnostic call to the model's radiation scheme. It is only applicable when an ozone double call is active in the model.,longitude latitude alevel time2,fx,Fixed Reference Climatology of Mole Fraction of Ozone in Air,atmosChem,,Use this when o3ref has a repeating climatological cycle.,GLB,mol mol-1,New,,,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s00i060[lbproc=128],(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s00i060[lbproc=128],,mol mol-1
Variable atmosChem.o3ref.ti-al-hxy-u.fx.GLB (AERfx.o3ref),230,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/230,fx atmosChem do-not-produce,o3ref_ti-al-hxy-u,reference_mole_fraction_of_ozone_in_air,Not present,area: areacella,area: mean,This is the ozone mole fraction that is used in a diagnostic call to the model's radiation scheme. It is only applicable when an ozone double call is active in the model.,longitude latitude alevel,fx,Fixed Reference Mole Fraction of Ozone in Air,atmosChem,,Use this when o3ref has no annual cycle.,GLB,mol mol-1,New,,,,,,
Variable atmosChem.ch4ref.ti-al-hxy-u.fx.GLB (AERfx.ch4ref),229,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/229,fx atmosChem approved_UKESM,ch4ref_ti-al-hxy-u,reference_mole_fraction_of_methane_in_air,Not present,area: areacella,area: mean,This is the methane mole fraction that is used in a diagnostic call to the model's radiation scheme. It is only applicable when a methane double call is active in the model.,longitude latitude alevel,fx,Reference mole fraction of methane in air,atmosChem,,,GLB,mol mol-1,New,,,,,,
Variable atmosChem.wetnoy.tavg-u-hxy-u.day.GLB (AERday.wetnoy),225,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/225,day atmosChem approved_UKESM,wetnoy_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_noy_expressed_as_nitrogen_due_to_wet_deposition,Not present,area: areacella,area: time: mean,Daily Wet Deposition Rate of NOy at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Wet Deposition Rate of NOy,atmosChem,,,GLB,kg m-2 s-1,New,,,"achem_emdrywet( MOLECULAR_MASS_OF_NITROGEN, m01s50i241[lbproc=128], sumlev='True', areadiv='True')","achem_emdrywet( MOLECULAR_MASS_OF_NITROGEN, m01s50i241[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable atmosChem.wetnh4.tavg-u-hxy-u.day.GLB (AERday.wetnh4),224,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/224,day atmosChem do-not-produce,wetnh4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_wet_deposition,Not present,area: areacella,area: time: mean,Daily Wet Deposition Rate of NH4 at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Wet Deposition Rate of NH4,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.wetnh3.tavg-u-hxy-u.day.GLB (AERday.wetnh3),223,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/223,day atmosChem do-not-produce,wetnh3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition,Not present,area: areacella,area: time: mean,Daily Wet Deposition Rate of NH3 at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Wet Deposition Rate of NH3,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.drynoy.tavg-u-hxy-u.day.GLB (AERday.drynoy),203,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/203,day atmosChem approved_UKESM,drynoy_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_noy_expressed_as_nitrogen_due_to_dry_deposition,Not present,area: areacella,area: time: mean,Daily Dry Deposition Rate of NOy at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Dry Deposition Rate of NOy,atmosChem,,,GLB,kg m-2 s-1,New,,,"achem_emdrywet( MOLECULAR_MASS_OF_NITROGEN, m01s50i242[lbproc=128], sumlev='True', areadiv='True')","achem_emdrywet( MOLECULAR_MASS_OF_NITROGEN, m01s50i242[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable atmosChem.drynh4.tavg-u-hxy-u.day.GLB (AERday.drynh4),202,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/202,day atmosChem do-not-produce,drynh4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_dry_deposition,Not present,area: areacella,area: time: mean,Daily Dry Deposition Rate of NH4 at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Dry Deposition Rate of NH4,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.drynh3.tavg-u-hxy-u.day.GLB (AERday.drynh3),201,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/201,day atmosChem do-not-produce,drynh3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition,Not present,area: areacella,area: time: mean,Daily Dry Deposition Rate of NH3 at surface. Vertically integrated throughout the column to the surface.,longitude latitude time,day,Daily Dry Deposition Rate of NH3,atmosChem,,,GLB,kg m-2 s-1,New,,,,,,
Variable atmosChem.o3.tclm-p19-hxy-air.mon.GLB (Amon.o3Clim),39,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/39,mon atmosChem CMIP6 do-not-produce,o3_tclm-p19-hxy-air,mole_fraction_of_ozone_in_air,"""frequency"" was ""monC""; ; ""cell_methods"" was ""area: mean time: mean within years time: mean over years""; ; ""modeling_realm"" was ""atmos atmosChem"";",area: areacella,area: mean where air time: mean within years time: mean over years,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude plev19 time2,mon,Mole Fraction of O3,atmosChem,,"If O3 does not vary from one year to the next, report 12 months, starting with January. (Note: include all 12 months even if the values do not vary seasonally.) When calling CMOR, identify this variable as tro3Clim, not tro3. If the O3 varies from one year to the next, then report instead the field described in the previous table entry. Are these the preferred units or should it be a unitless fraction? Should this field be reported instead on model levels? Or should we also require either the vertically integrated mole fraction (or mass?) of this species or the vertically integrated globally averaged mole fraction (or mass?)? CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: mean within years time: mean over years CMIP7:area: mean where air time: mean within years time: mean over years,",GLB,mol mol-1,CMIP6 CMOR variable,,,,,,
Variable atmosChem.o3.tavg-p19-hxy-air.mon.GLB (Amon.o3),38,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/38,mon atmosChem CMIP6 UKESM1 HadGEM3-GC31 approved,o3_tavg-p19-hxy-air,mole_fraction_of_ozone_in_air,"""modeling_realm"" was ""atmos atmosChem"";",area: areacella,area: time: mean where air,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude plev19 time,mon,Mole Fraction of O3,atmosChem,,"If this does not change over time (except possibly to vary identically over each annual cycle), report instead the variable described in the next table entry. Are these the preferred units or should it be a unitless fraction? Should this field be reported instead on model levels? Or should we also require either the vertically integrated mole fraction (or mass?) of this species or the vertically integrated globally averaged mole fraction (or mass?)? CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",GLB,mol mol-1,CMIP6 CMOR variable,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]","(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]","(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]","(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]",,mol mol-1
Variable atmosChem.n2o.tclm-u-hm-u.mon.GLB (Amon.n2oglobalClim),37,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/37,mon atmosChem CMIP6 do-not-produce,n2o_tclm-u-hm-u,mole_fraction_of_nitrous_oxide_in_air,"""frequency"" was ""monC""; ; ""cell_methods"" was ""area: mean time: mean within years time: mean over years""; ; ""units"" was ""1e-09""; ; ""modeling_realm"" was ""atmos atmosChem"";",,height: area: time: mean (with all samples weighted by the number of moles of air in the sample),Global mean Nitrous Oxide (N2O),time2,mon,Global Mean Mole Fraction of N2O,atmosChem,,"Report only for simulations (e.g., prescribed concentration pi-control run), in which the N2O does not vary from one year to the next. Report 12 monthly values, starting with January, even if the values do not vary seasonally. When calling CMOR, identify this variable as ch4globalClim, not ch4global. If N2O is spatially nonuniform, omit this field, but report Global Mean Mole Fraction of N2O (see the table entry before the previous one). Are these the preferred units or should it be a unitless fraction? Should this field be reported instead on model levels? Or should we also require either the vertically integrated mole fraction (or mass?) of this species or the vertically integrated globally averaged mole fraction (or mass?)? CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:1.00E-09 CMIP7:mol mol-1, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: mean within years time: mean over years CMIP7:height: area: time: mean (with all samples weighted by the number of moles of air in the sample),",GLB,mol mol-1,CMIP6 CMOR variable,,,,,,
Variable atmosChem.n2o.tavg-u-hm-u.mon.GLB (Amon.n2oglobal),36,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/36,mon atmosChem CMIP6 UKESM1 HadGEM3-GC31 approved,n2o_tavg-u-hm-u,mole_fraction_of_nitrous_oxide_in_air,"""units"" was ""1e-09""; ; ""modeling_realm"" was ""atmos atmosChem""; ; ""cell_methods"" was ""area: time: mean"";",,height: area: time: mean (with all samples weighted by the number of moles of air in the sample),Global mean Nitrous Oxide (N2O),time,mon,Global Mean Mole Fraction of N2O,atmosChem,,"For some simulations (e.g., prescribed concentration pi-control run), this will not vary from one year to the next, and so report instead the variable described in the next table entry. If N2O is spatially nonuniform, omit this field, but report Mole Fraction of N2O (see the table entry before the previous one). Are these the preferred units or should it be a unitless fraction? Should this field be reported instead on model levels? Or should we also require either the vertically integrated mole fraction (or mass?) of this species or the vertically integrated globally averaged mole fraction (or mass?)? CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:height: area: time: mean (with all samples weighted by the number of moles of air in the sample),",GLB,1E-09,CMIP6 CMOR variable,"mmr2molefrac(m01s50i063[lbproc=128], m01s34i049[lbproc=128], MOLECULAR_MASS_OF_N2O)","mmr2molefrac(m01s50i063[lbproc=128], m01s34i049[lbproc=128], MOLECULAR_MASS_OF_N2O)","mmr2molefrac(m01s50i063[lbproc=128], m01s34i049[lbproc=128], MOLECULAR_MASS_OF_N2O)","mmr2molefrac(m01s50i063[lbproc=128], m01s34i049[lbproc=128], MOLECULAR_MASS_OF_N2O)",,1
